individual_local_identifier,timestamp,latitude,longitude,ground_speed,height_above_ellipsoid,flight_clust_sm3
D329_014,2023-10-10 10:30:26.000,43.8427106,19.2436046,9.91969842695997,610.5,gliding
D329_014,2023-10-10 10:30:27.000,43.8426384,19.2436829,10.19246713219,610.3,gliding
D329_014,2023-10-10 10:30:28.000,43.8425601,19.2437568,10.5323445217754,609.3,gliding
D329_014,2023-10-10 10:30:29.000,43.8424732,19.2438186,10.8598198430405,608.0,gliding
D329_014,2023-10-10 10:30:30.000,43.8423796,19.2438657,11.072135929018,606.7,gliding
D329_014,2023-10-10 10:30:31.000,43.8422817,19.2438984,11.1974373871862,605.6,gliding
D329_014,2023-10-10 10:30:32.000,43.8421823,19.2439183,11.1674236817424,604.4,gliding
D329_014,2023-10-10 10:30:33.000,43.8420811,19.2439254,11.2673417368883,602.9,gliding
D329_014,2023-10-10 10:30:34.000,43.8419763,19.2439281,11.6552582835665,601.9,gliding
D329_014,2023-10-10 10:30:35.000,43.8418696,19.243932,11.8686394193161,601.1,gliding
D329_014,2023-10-10 10:30:36.000,43.8417605,19.2439407,12.1514343328025,601.1,gliding
D329_014,2023-10-10 10:30:37.000,43.8416518,19.2439476,12.0995687318649,600.6,gliding
D329_014,2023-10-10 10:30:38.000,43.8415438,19.2439524,12.0152394840989,599.5,gliding
D329_014,2023-10-10 10:30:39.000,43.8414353,19.2439508,12.0653508721081,598.0,gliding
D329_014,2023-10-10 10:30:40.000,43.8413283,19.2439344,11.9703565651334,597.4,gliding
D329_014,2023-10-10 10:30:41.000,43.8412229,19.2439035,11.9791083679594,597.2,gliding
D329_014,2023-10-10 10:30:42.000,43.8411211,19.243869,11.6529238750984,597.0,gliding
D329_014,2023-10-10 10:30:43.000,43.8410212,19.2438389,11.3676726514412,596.7,gliding
D329_014,2023-10-10 10:30:44.000,43.8409208,19.2438159,11.3153558505671,595.9,gliding
D329_014,2023-10-10 10:30:45.000,43.8408207,19.2437956,11.2490701828617,594.1,gliding
D329_014,2023-10-10 10:30:46.000,43.8407181,19.2437826,11.4561600783882,592.0,gliding
D329_014,2023-10-10 10:30:47.000,43.8406124,19.2437857,11.7559515530997,590.0,gliding
D329_014,2023-10-10 10:30:48.000,43.8405075,19.2438045,11.7614145979027,588.8,gliding
D329_014,2023-10-10 10:30:49.000,43.840405,19.2438313,11.5984015252989,587.8,gliding
D329_014,2023-10-10 10:30:50.000,43.8403039,19.2438641,11.5455103833884,587.3,gliding
D329_014,2023-10-10 10:30:51.000,43.8402019,19.2439042,11.7890640947396,586.4,gliding
D329_014,2023-10-10 10:30:52.000,43.8400989,19.2439509,12.049969020015,585.1,gliding
D329_014,2023-10-10 10:30:53.000,43.8399969,19.2439971,11.9318197978014,584.7,gliding
D329_014,2023-10-10 10:30:54.000,43.8398951,19.2440351,11.7227634292967,584.4,gliding
D329_014,2023-10-10 10:30:55.000,43.8397919,19.2440637,11.7023416994024,584.1,gliding
D329_014,2023-10-10 10:30:56.000,43.8396857,19.2440899,11.9944196907502,583.6,gliding
D329_014,2023-10-10 10:30:57.000,43.8395775,19.2441124,12.1658899635775,582.4,gliding
D329_014,2023-10-10 10:30:58.000,43.8394682,19.2441376,12.3205319553561,581.2,gliding
D329_014,2023-10-10 10:30:59.000,43.8393617,19.2441749,12.214299421319,581.2,gliding
D329_014,2023-10-10 10:31:00.000,43.8392628,19.2442227,11.6462753127114,581.5,gliding
D329_014,2023-10-10 10:31:01.000,43.8391693,19.2442813,11.4097126347771,581.9,gliding
D329_014,2023-10-10 10:31:02.000,43.8390775,19.2443377,11.1650912889225,581.9,gliding
D329_014,2023-10-10 10:31:03.000,43.8389873,19.2443863,10.7605991168047,581.6,gliding
D329_014,2023-10-10 10:31:04.000,43.8389008,19.2444353,10.3902829933124,581.2,gliding
D329_014,2023-10-10 10:31:05.000,43.8388172,19.244492,10.3486379577646,581.1,gliding
D329_014,2023-10-10 10:31:06.000,43.8387356,19.2445614,10.6447618509377,581.1,gliding
D329_014,2023-10-10 10:31:07.000,43.8386553,19.2446403,10.94401407089,580.3,gliding
D329_014,2023-10-10 10:31:08.000,43.8385736,19.2447239,11.2910932380066,579.1,gliding
D329_014,2023-10-10 10:31:09.000,43.8384917,19.2448087,11.3663275232039,578.3,gliding
D329_014,2023-10-10 10:31:10.000,43.8384104,19.2448896,11.1277025254932,577.8,gliding
D329_014,2023-10-10 10:31:11.000,43.8383277,19.2449702,11.240687953537,577.8,gliding
D329_014,2023-10-10 10:31:12.000,43.8382419,19.2450482,11.4087278647995,577.5,gliding
D329_014,2023-10-10 10:31:13.000,43.8381541,19.2451162,11.1830303591871,576.8,gliding
D329_014,2023-10-10 10:31:14.000,43.8380661,19.2451765,10.9151233834879,576.1,gliding
D329_014,2023-10-10 10:31:15.000,43.837979,19.2452354,10.7758050052231,575.7,gliding
D329_014,2023-10-10 10:31:16.000,43.8378911,19.2452941,10.8488592358082,575.0,gliding
D329_014,2023-10-10 10:31:17.000,43.8378007,19.2453607,11.3831873697184,574.7,gliding
D329_014,2023-10-10 10:31:18.000,43.8377095,19.245428,11.4880934757396,573.9,gliding
D329_014,2023-10-10 10:31:19.000,43.8376188,19.2454912,11.2875993897471,573.2,gliding
D329_014,2023-10-10 10:31:20.000,43.8375296,19.2455509,11.0139148928221,573.1,gliding
D329_014,2023-10-10 10:31:21.000,43.8374402,19.2456122,11.0902420433549,572.9,gliding
D329_014,2023-10-10 10:31:22.000,43.8373503,19.245678,11.3040416075779,572.2,gliding
D329_014,2023-10-10 10:31:23.000,43.8372629,19.2457481,11.2276534270448,571.4,gliding
D329_014,2023-10-10 10:31:24.000,43.8371807,19.2458238,10.9730745703408,571.4,gliding
D329_014,2023-10-10 10:31:25.000,43.8371043,19.2459054,10.7240414451997,570.9,gliding
D329_014,2023-10-10 10:31:26.000,43.8370271,19.2459996,11.435657494962,570.4,gliding
D329_014,2023-10-10 10:31:27.000,43.8369465,19.2460962,11.8471081698833,569.5,gliding
D329_014,2023-10-10 10:31:28.000,43.8368638,19.246189,11.8306471444544,568.7,gliding
D329_014,2023-10-10 10:31:29.000,43.8367822,19.2462759,11.441554541316,568.4,gliding
D329_014,2023-10-10 10:31:30.000,43.8367062,19.2463544,10.5384570304432,568.4,gliding
D329_014,2023-10-10 10:31:31.000,43.8366307,19.2464354,10.6154508567289,568.1,gliding
D329_014,2023-10-10 10:31:32.000,43.8365497,19.2465205,11.3009545782985,567.1,gliding
D329_014,2023-10-10 10:31:33.000,43.8364641,19.2466061,11.7361118173155,565.7,gliding
D329_014,2023-10-10 10:31:34.000,43.8363767,19.2466911,11.8713189292104,564.7,gliding
D329_014,2023-10-10 10:31:35.000,43.8362886,19.2467716,11.7326964799651,564.4,gliding
D329_014,2023-10-10 10:31:36.000,43.8362001,19.2468538,11.8452133165515,564.1,gliding
D329_014,2023-10-10 10:31:37.000,43.8361098,19.2469373,12.0695625582248,563.8,gliding
D329_014,2023-10-10 10:31:38.000,43.8360148,19.2470183,12.4014930081214,563.6,gliding
D329_014,2023-10-10 10:31:39.000,43.8359181,19.2470939,12.3444855809518,563.1,gliding
D329_014,2023-10-10 10:31:40.000,43.835822,19.2471604,11.9430791536376,561.9,gliding
D329_014,2023-10-10 10:31:41.000,43.8357253,19.2472258,11.9638675072586,560.6,gliding
D329_014,2023-10-10 10:31:42.000,43.8356326,19.247292,11.5950112447133,560.5,gliding
D329_014,2023-10-10 10:31:43.000,43.8355473,19.2473689,11.3140908672585,560.9,gliding
D329_014,2023-10-10 10:31:44.000,43.8354741,19.2474644,11.1770025228294,560.7,gliding
D329_014,2023-10-10 10:31:45.000,43.8354112,19.2475745,11.2651840783747,559.8,gliding
D329_014,2023-10-10 10:31:46.000,43.8353539,19.2476909,11.3031862373008,558.7,gliding
D329_014,2023-10-10 10:31:47.000,43.8352991,19.2478082,11.2093808613157,558.0,gliding
D329_014,2023-10-10 10:31:48.000,43.8352453,19.2479209,10.8397886965416,557.8,gliding
D329_014,2023-10-10 10:31:49.000,43.8351891,19.2480295,10.7204516109209,557.6,gliding
D329_014,2023-10-10 10:31:50.000,43.8351258,19.2481355,11.0376240578308,557.1,gliding
D329_014,2023-10-10 10:31:51.000,43.8350563,19.2482391,11.3478329940548,555.8,gliding
D329_014,2023-10-10 10:31:52.000,43.8349819,19.2483422,11.6972990220515,554.2,gliding
D329_014,2023-10-10 10:31:53.000,43.834905,19.248441,11.6584047453208,553.6,gliding
D329_014,2023-10-10 10:31:54.000,43.8348297,19.2485305,11.029108934816,553.4,gliding
D329_014,2023-10-10 10:31:55.000,43.8347525,19.2486196,11.1697955600059,553.6,gliding
D329_014,2023-10-10 10:31:56.000,43.8346744,19.2487053,11.0756051698433,553.1,gliding
D329_014,2023-10-10 10:31:57.000,43.8345933,19.2487854,11.0725295104376,551.9,gliding
D329_014,2023-10-10 10:31:58.000,43.8345083,19.2488597,11.1735895066858,550.7,gliding
D329_014,2023-10-10 10:31:59.000,43.8344232,19.2489325,11.1193498723711,549.7,gliding
D329_014,2023-10-10 10:32:00.000,43.8343373,19.2490018,11.0513216004566,549.2,gliding
D329_014,2023-10-10 10:32:01.000,43.8342459,19.2490615,11.2348318938534,548.6,gliding
D329_014,2023-10-10 10:32:02.000,43.8341529,19.2491202,11.3625590571273,548.0,gliding
D329_014,2023-10-10 10:32:03.000,43.8340605,19.2491884,11.6399552698416,546.7,gliding
D329_014,2023-10-10 10:32:04.000,43.833968,19.2492653,11.9932901374868,544.6,gliding
D329_014,2023-10-10 10:32:05.000,43.8338762,19.2493496,12.2441286024554,542.5,gliding
D329_014,2023-10-10 10:32:06.000,43.8337886,19.2494407,12.176871923707,540.9,gliding
D329_014,2023-10-10 10:32:07.000,43.8337063,19.2495376,12.0065827940663,539.2,gliding
D329_014,2023-10-10 10:32:08.000,43.833625,19.2496351,11.9534859616789,537.8,gliding
D329_014,2023-10-10 10:32:09.000,43.833542,19.2497225,11.5898400849886,537.1,gliding
D329_014,2023-10-10 10:32:10.000,43.8334545,19.2497894,11.1112508650587,536.8,gliding
D329_014,2023-10-10 10:32:11.000,43.8333631,19.2498456,11.1181038416145,536.2,gliding
D329_014,2023-10-10 10:32:12.000,43.8332685,19.249903,11.4825355904275,534.6,gliding
D329_014,2023-10-10 10:32:13.000,43.8331713,19.2499627,11.8214798997135,532.9,gliding
D329_014,2023-10-10 10:32:14.000,43.8330737,19.2500223,11.8589264027179,531.7,gliding
D329_014,2023-10-10 10:32:15.000,43.8329784,19.2500841,11.6990125144773,531.6,gliding
D329_014,2023-10-10 10:32:16.000,43.8328846,19.2501449,11.5139489517386,531.8,gliding
D329_014,2023-10-10 10:32:17.000,43.8327928,19.2502055,11.3059820694304,532.1,gliding
D329_014,2023-10-10 10:32:18.000,43.8327037,19.2502755,11.3879240597266,532.2,gliding
D329_014,2023-10-10 10:32:19.000,43.8326167,19.2503508,11.4047015853825,531.7,gliding
D329_014,2023-10-10 10:32:20.000,43.8325354,19.2504408,11.5689325202012,531.6,gliding
D329_014,2023-10-10 10:32:21.000,43.8324652,19.2505461,11.5010148871462,531.6,gliding
D329_014,2023-10-10 10:32:22.000,43.8324032,19.2506574,11.2797057263196,531.6,gliding
D329_014,2023-10-10 10:32:23.000,43.8323439,19.2507693,11.1375098891016,531.7,gliding
D329_014,2023-10-10 10:32:24.000,43.8322833,19.2508831,11.3459530570987,530.9,gliding
D329_014,2023-10-10 10:32:25.000,43.8322176,19.250997,11.6979306195412,529.8,gliding
D329_014,2023-10-10 10:32:26.000,43.8321453,19.2510984,11.4362319492954,529.6,gliding
D329_014,2023-10-10 10:32:27.000,43.8320728,19.25119,10.9076171038734,529.4,gliding
D329_014,2023-10-10 10:32:28.000,43.8319998,19.2512838,11.067976791263,529.2,gliding
D329_014,2023-10-10 10:32:29.000,43.8319253,19.2513782,11.2232975900931,528.3,gliding
D329_014,2023-10-10 10:32:30.000,43.8318528,19.2514725,11.0546830778887,527.5,gliding
D329_014,2023-10-10 10:32:31.000,43.8317836,19.2515617,10.5072839579091,526.6,gliding
D329_014,2023-10-10 10:32:32.000,43.831715,19.2516465,10.2203139358317,525.2,gliding
D329_014,2023-10-10 10:32:33.000,43.8316427,19.2517273,10.3266064494409,523.9,gliding
D329_014,2023-10-10 10:32:34.000,43.8315656,19.2518014,10.4320648939129,522.8,gliding
D329_014,2023-10-10 10:32:35.000,43.8314837,19.2518809,11.1176156436605,522.3,gliding
D329_014,2023-10-10 10:32:36.000,43.8314004,19.2519653,11.4729486444696,521.4,gliding
D329_014,2023-10-10 10:32:37.000,43.8313167,19.252059,11.962940101049,521.5,gliding
D329_014,2023-10-10 10:32:38.000,43.8312357,19.2521521,11.7001124246435,521.7,gliding
D329_014,2023-10-10 10:32:39.000,43.831161,19.2522467,11.2506020782855,522.2,gliding
D329_014,2023-10-10 10:32:40.000,43.8310888,19.2523425,11.113302870033,521.8,gliding
D329_014,2023-10-10 10:32:41.000,43.8310163,19.2524399,11.2263694251476,520.2,gliding
D329_014,2023-10-10 10:32:42.000,43.8309433,19.2525403,11.4345610232323,519.5,gliding
D329_014,2023-10-10 10:32:43.000,43.8308708,19.2526371,11.1929411913579,519.9,gliding
D329_014,2023-10-10 10:32:44.000,43.8307976,19.2527239,10.7111877859057,520.1,gliding
D329_014,2023-10-10 10:32:45.000,43.8307229,19.2528011,10.3606146281878,520.5,gliding
D329_014,2023-10-10 10:32:46.000,43.8306504,19.2528775,10.1265835612166,520.7,gliding
D329_014,2023-10-10 10:32:47.000,43.8305796,19.2529529,9.92768627813001,520.3,gliding
D329_014,2023-10-10 10:32:48.000,43.8305081,19.253018,9.51204544419067,520.0,gliding
D329_014,2023-10-10 10:32:49.000,43.8304356,19.2530679,9.00066976675916,519.8,gliding
D329_014,2023-10-10 10:32:50.000,43.8303602,19.2531157,9.21927992962658,520.5,gliding
D329_014,2023-10-10 10:32:51.000,43.8302841,19.2531643,9.31679286575108,520.2,gliding
D329_014,2023-10-10 10:32:52.000,43.8302083,19.2532034,8.99323582082045,519.5,gliding
D329_014,2023-10-10 10:32:53.000,43.830132,19.2532294,8.73677134245903,519.2,gliding
D329_014,2023-10-10 10:32:54.000,43.8300509,19.2532535,9.22280827007141,518.7,gliding
D329_014,2023-10-10 10:32:55.000,43.8299633,19.2532828,10.020233924212,517.9,gliding
D329_014,2023-10-10 10:32:56.000,43.8298717,19.2533217,10.6527337809093,517.6,gliding
D329_014,2023-10-10 10:32:57.000,43.8297809,19.2533721,10.8758724172875,516.8,gliding
D329_014,2023-10-10 10:32:58.000,43.8296913,19.2534375,11.2598843874439,515.6,gliding
D329_014,2023-10-10 10:32:59.000,43.8296024,19.2535123,11.5637481053346,514.7,gliding
D329_014,2023-10-10 10:33:00.000,43.8295182,19.2535879,11.1550585478357,515.1,gliding
D329_014,2023-10-10 10:33:01.000,43.8294402,19.253669,10.8419137333249,516.0,gliding
D329_014,2023-10-10 10:33:02.000,43.829365,19.2537505,10.6142312168034,516.5,linear_soaring
D329_014,2023-10-10 10:33:03.000,43.8292917,19.2538394,10.8299285180549,516.8,linear_soaring
D329_014,2023-10-10 10:33:04.000,43.8292204,19.253934,10.9746130402127,516.1,linear_soaring
D329_014,2023-10-10 10:33:05.000,43.8291482,19.2540293,11.0857791361337,514.7,linear_soaring
D329_014,2023-10-10 10:33:06.000,43.8290701,19.2541213,11.3965655878629,513.4,linear_soaring
D329_014,2023-10-10 10:33:07.000,43.828989,19.2542044,11.214238285609,512.9,linear_soaring
D329_014,2023-10-10 10:33:08.000,43.8289077,19.2542918,11.4402159429229,512.9,linear_soaring
D329_014,2023-10-10 10:33:09.000,43.8288302,19.2543906,11.7079724972009,512.2,linear_soaring
D329_014,2023-10-10 10:33:10.000,43.8287593,19.2544991,11.7433341128645,512.2,linear_soaring
D329_014,2023-10-10 10:33:11.000,43.828696,19.254607,11.1561604194764,512.6,linear_soaring
D329_014,2023-10-10 10:33:12.000,43.8286362,19.2547163,11.0040722833529,513.0,gliding
D329_014,2023-10-10 10:33:13.000,43.82857,19.254824,11.3501624358026,513.2,gliding
D329_014,2023-10-10 10:33:14.000,43.8284945,19.2549228,11.5452950326943,513.1,gliding
D329_014,2023-10-10 10:33:15.000,43.8284106,19.2550107,11.6941914772206,512.4,gliding
D329_014,2023-10-10 10:33:16.000,43.8283235,19.2550907,11.618289826027,512.1,gliding
D329_014,2023-10-10 10:33:17.000,43.8282366,19.2551611,11.1921153519523,512.0,gliding
D329_014,2023-10-10 10:33:18.000,43.828148,19.2552313,11.3477527368083,511.9,gliding
D329_014,2023-10-10 10:33:19.000,43.8280561,19.2553023,11.6988593859484,511.2,gliding
D329_014,2023-10-10 10:33:20.000,43.8279634,19.2553756,11.8669750501733,510.5,gliding
D329_014,2023-10-10 10:33:21.000,43.8278717,19.2554437,11.5677855415576,509.8,gliding
D329_014,2023-10-10 10:33:22.000,43.8277818,19.2555093,11.2969542834955,509.8,gliding
D329_014,2023-10-10 10:33:23.000,43.8276921,19.2555718,11.163408901443,509.5,gliding
D329_014,2023-10-10 10:33:24.000,43.8276022,19.2556448,11.5853975074448,509.7,gliding
D329_014,2023-10-10 10:33:25.000,43.8275128,19.2557233,11.7675458306752,509.1,gliding
D329_014,2023-10-10 10:33:26.000,43.8274227,19.2558004,11.7739969794776,508.2,gliding
D329_014,2023-10-10 10:33:27.000,43.8273345,19.2558743,11.4598857476434,507.8,gliding
D329_014,2023-10-10 10:33:28.000,43.8272473,19.2559465,11.2943381160291,508.4,gliding
D329_014,2023-10-10 10:33:29.000,43.8271596,19.2560048,10.8152816351068,509.3,gliding
D329_014,2023-10-10 10:34:01.000,43.8245059,19.2579336,8.83189181834327,507.7,circular_soaring
D329_014,2023-10-10 10:34:02.000,43.8244166,19.2579042,10.2059895956888,507.3,linear_soaring
D329_014,2023-10-10 10:34:03.000,43.8243177,19.2578823,11.1366505283366,507.6,linear_soaring
D329_014,2023-10-10 10:34:04.000,43.8242188,19.257863,11.1056557474864,508.8,linear_soaring
D329_014,2023-10-10 10:34:05.000,43.8241238,19.2578383,10.7477769296157,509.3,linear_soaring
D329_014,2023-10-10 10:34:06.000,43.8240271,19.2578144,10.9221752973698,509.0,linear_soaring
D329_014,2023-10-10 10:34:07.000,43.8239277,19.2578046,11.0807191580577,507.7,linear_soaring
D329_014,2023-10-10 10:34:08.000,43.8238284,19.2578205,11.115107601902,506.2,linear_soaring
D329_014,2023-10-10 10:34:09.000,43.8237294,19.2578403,11.1223262774951,505.3,linear_soaring
D329_014,2023-10-10 10:34:10.000,43.8236256,19.2578465,11.5527637776478,504.7,linear_soaring
D329_014,2023-10-10 10:34:11.000,43.8235212,19.257846,11.6088378631398,506.1,circular_soaring
D329_014,2023-10-10 10:34:12.000,43.8234243,19.2578297,10.8538661016733,508.1,circular_soaring
D329_014,2023-10-10 10:34:13.000,43.8233401,19.2577852,10.0201654435854,510.0,circular_soaring
D329_014,2023-10-10 10:34:14.000,43.8232683,19.2577243,9.36008646879853,511.2,circular_soaring
D329_014,2023-10-10 10:34:15.000,43.8231976,19.2576681,9.06261307303592,512.1,circular_soaring
D329_014,2023-10-10 10:34:16.000,43.8231242,19.2576144,9.22893785904758,512.6,circular_soaring
D329_014,2023-10-10 10:34:17.000,43.8230525,19.25755,9.50034239742431,512.9,circular_soaring
D329_014,2023-10-10 10:34:18.000,43.8229842,19.2574733,9.77451651487314,513.7,circular_soaring
D329_014,2023-10-10 10:34:19.000,43.8229234,19.2573963,9.15785136104974,514.9,circular_soaring
D329_014,2023-10-10 10:34:20.000,43.8228649,19.2573195,8.95967011499249,516.7,circular_soaring
D329_014,2023-10-10 10:34:21.000,43.822807,19.2572437,8.8560760082432,519.2,circular_soaring
D329_014,2023-10-10 10:34:22.000,43.822744,19.2571995,7.85162542765005,521.0,circular_soaring
D329_014,2023-10-10 10:34:23.000,43.8226941,19.2572266,5.9593738146892,521.3,circular_soaring
D329_014,2023-10-10 10:34:24.000,43.8226946,19.2573025,6.08938527704931,519.6,circular_soaring
D329_014,2023-10-10 10:34:25.000,43.822749,19.2573672,7.97075305575263,518.0,circular_soaring
D329_014,2023-10-10 10:34:26.000,43.8228286,19.2573946,9.12000564450062,517.5,circular_soaring
D329_014,2023-10-10 10:34:27.000,43.82291,19.2573826,9.10233455186638,517.3,circular_soaring
D329_014,2023-10-10 10:34:28.000,43.822989,19.2573417,9.37722241708703,518.5,circular_soaring
D329_014,2023-10-10 10:34:29.000,43.8230572,19.2572791,9.0956620841121,520.0,circular_soaring
D329_014,2023-10-10 10:34:30.000,43.8230953,19.2571913,8.21966811821781,520.8,circular_soaring
D329_014,2023-10-10 10:34:31.000,43.823092,19.2570932,7.87863936162913,521.4,circular_soaring
D329_014,2023-10-10 10:34:32.000,43.8230528,19.2570178,7.45585127769399,522.4,circular_soaring
D329_014,2023-10-10 10:34:33.000,43.8229947,19.2569933,6.75281352540405,523.1,circular_soaring
D329_014,2023-10-10 10:34:34.000,43.8229482,19.2570359,6.19796763004729,523.4,circular_soaring
D329_014,2023-10-10 10:34:35.000,43.8229491,19.2571168,6.49100387812986,523.7,circular_soaring
